crop,district,soil_type,nitrogen,phosphorus,potassium,rainfall,temperature,suitability_score,recommended,expected_yield
rice,Patiala,red,187.3027886086505,125.95937308785489,179.1668615225387,1273.1835012587583,30.07381614408389,1.0,1,4820.71015347994
wheat,Barnala,clayey,57.53954498297056,125.04881622508294,84.52316915819279,1062.429374117921,24.191679609783538,0.8087396172419026,1,4369.593149536522
rice,Sangrur,clayey,69.47337875824422,111.8283595852995,88.74852959803822,506.9822618803481,26.052214535404993,0.8382058734771461,1,4451.2298795789975
potato,SAS Nagar,alluvial,117.46612176915309,127.57808021399622,30.101649601915202,807.8191500261191,23.61747821461643,0.6144148026115587,0,3551.8145146654397
potato,Bathinda,alluvial,125.3733760694377,133.8676402499863,183.90082983178763,992.95697165586,24.952339254734067,0.9054730972751194,1,4091.574880558778
wheat,Amritsar,alluvial,62.04538898005949,58.69453608387646,80.67125419890071,820.4012861402149,22.46430264908614,0.7660296155177244,1,3910.200248401671
bajra,SAS Nagar,loamy,64.10712751859131,138.22583547916395,62.321890274179964,1321.2501545597042,28.169463066607037,1.0,1,5115.452860359352
rice,Amritsar,sandy,145.30529416644745,115.9244539719365,53.63037488384321,940.0710750664985,27.24276911615157,1.0,1,4871.194729116865
bajra,Jalandhar,sandy,52.8762471968306,124.3875691701835,196.73494692047942,1105.9261954142473,27.555625806261062,0.9604235955379478,1,4745.297104609713
wheat,Moga,red,128.66413407703774,90.79219220510781,57.179559772295036,1191.2466637859893,22.513498089567598,0.9843558866099698,1,4951.309045940903
wheat,Tarn Taran,loamy,179.10687128210446,40.25052387542212,122.99770875464822,587.4465017998855,25.660447651949763,0.8583358279782005,1,3645.9416265375808
rice,Amritsar,clayey,91.97952591724614,53.919415354521846,194.83470961373746,1234.7085702650256,30.493947995352922,0.8172023946055619,1,4282.299735127099
wheat,Amritsar,alluvial,126.32329982182699,120.78049005687728,88.2404840778924,1127.6688771588088,22.88024127110055,0.9785760489427826,1,5667.5370969990245
wheat,Amritsar,loamy,156.2218992675055,116.94329660662235,170.4099562490261,1196.5614021440463,33.86109483268525,1.0,1,5099.1245118058105
bajra,Fazilka,clayey,79.70135632873617,97.54071980376068,168.44526651374386,882.1234944599731,21.984030726477226,1.0,1,5513.256122119232
wheat,SAS Nagar,clayey,162.8790760677979,141.28436131866954,129.7070027763663,1026.082518417403,31.38966282725308,1.0,1,4644.614719056477
potato,Rupnagar,clayey,86.03172954652385,34.28220478630178,180.22627450695825,842.9296627591959,30.25805187363548,0.6114773103286705,0,3692.220780949852
wheat,Amritsar,sandy,61.14817071748835,99.27565900125522,70.93664873243945,886.8072420518799,21.208712184297703,0.817649804240712,1,4089.819468198097
rice,Fatehgarh Sahib,loamy,51.209408636795686,82.90182845236048,50.95206788253375,807.6790894779485,33.890893397273985,0.793109650955051,1,3856.7032015323343
rice,Rupnagar,alluvial,91.15887539788434,116.40359410068784,122.93513503254299,1384.4787275967592,28.309898832546963,0.8917503096244058,1,4010.912468436238
bajra,Sangrur,red,169.87459857439725,46.164292457481416,181.34022570528106,614.9063433619103,20.057557182617014,1.0,1,5063.104575717507
potato,Sangrur,sandy,60.902385487565255,60.825694899396225,114.86382096302641,716.5791856272409,33.089388282288446,0.5375450905229239,0,3139.503876027488
wheat,Moga,black,174.84814739950363,127.82006951850869,62.357285766158085,1417.2205918248628,28.30337798993537,1.0,1,4650.572586443777
bajra,Amritsar,black,212.36134367017726,64.44037544924356,103.72803632446461,1348.4717744062646,25.448830275137155,1.0,1,5557.381811009773
bajra,Tarn Taran,alluvial,139.19110901842035,22.60301986518439,40.62618005676984,887.4664638217566,28.751322785276525,0.9178113318353821,1,4955.464968260642
potato,Fazilka,black,87.28396097079492,117.4180267638444,122.7683146982144,704.0643885466006,24.378667602467107,0.7334329060362083,1,3887.1274728060403
potato,Bathinda,black,156.27136635053904,71.451098355856,134.23582488751305,1305.6022187702383,24.49503025762236,0.7915173587824763,1,4831.990166826086
wheat,Ludhiana,loamy,191.45578238113345,52.78247407441889,105.94349967944889,623.4498658103552,23.089700538154425,0.9180117813067566,1,5056.1690437396155
bajra,Barnala,black,221.39288295524779,142.03290259862456,113.70159159833639,1200.8656991254286,32.833266851538085,1.0,1,5184.9934496267415
wheat,Pathankot,sandy,118.32822253812037,104.30039239703082,41.63492057124644,1397.3973183215862,21.79071517007295,0.9030679211863846,1,5015.473286462842
wheat,Shahid Bhagat Singh Nagar,sandy,88.3472434780533,92.21464642205208,129.26627917439302,706.9936012450581,32.77108621837211,0.884808008587786,1,4319.390200485211
rice,Pathankot,sandy,186.07688275250442,55.63564729649609,170.70478311281622,1239.8678266004035,31.83534266822201,0.9315983204595052,1,4788.513218430997
bajra,Shahid Bhagat Singh Nagar,loamy,161.948932266735,131.53153881965275,143.37766606797572,935.3963233997514,34.29680171591207,1.0,1,4266.243477487767
wheat,Jalandhar,black,88.57411373792286,32.05292540533509,120.47788872555296,1321.6415697789553,21.520697637047952,0.7046678268562553,1,4050.710844079104
rice,Ludhiana,black,84.91797024943727,111.96541577105121,151.0022506484614,1398.3552751676652,28.74029219831874,0.8763406672825612,1,4722.745253511887
potato,Barnala,black,202.4424116628354,96.92320595601205,62.64397275317857,1166.685651892513,29.350693489398605,0.7757325393832376,1,4003.184516882572
bajra,Kapurthala,black,153.86253852846065,45.68226773820217,166.87964755126404,685.7769546987078,21.274494348341996,1.0,1,6000.0
bajra,Moga,alluvial,199.99073636048158,124.6651906711031,53.26367831968066,569.7194258337295,33.401070936319805,1.0,1,4394.0302898519785
wheat,Fazilka,alluvial,57.342588696613326,81.71997078567466,87.17497702595671,1420.5358851025546,20.180045409090237,0.8082533054237366,1,3912.586425535017
rice,SAS Nagar,clayey,62.62127382310925,62.199191906321,144.36851766197708,837.2668960542263,22.69399672160144,0.7841403906515337,1,3999.530733773514
rice,Rupnagar,black,71.23207070949344,128.8714275504407,70.76939187512035,694.9582714986306,27.57367176875209,0.84254832273949,1,3663.9601699829536
bajra,Jalandhar,clayey,165.36158392765117,35.497357569274534,36.19837864035514,552.7439521622174,32.51246162312662,1.0,1,5471.017889907835
wheat,Muktsar,loamy,128.65229701984305,100.17265199408088,176.33581927563415,846.1968866803277,29.806801266866923,0.9843266593082545,1,4852.27518603759
wheat,Gurdaspur,red,226.96158940613017,50.07649349372317,98.72107915819666,1493.2651964297465,33.028355423741914,0.9051261594939198,1,4903.322995629307
rice,Gurdaspur,loamy,107.04116053608281,102.00015462244069,107.46042340477916,982.0173397769325,31.36664840562737,0.9309658284841551,1,5823.321287730176
wheat,Pathankot,loamy,69.12813920474319,74.48770267746714,49.26093274770551,671.9125577271043,28.20987026509229,0.8324263151198718,1,3904.2469097875096
bajra,Ludhiana,clayey,53.20563129102462,145.27907452931638,94.08764843876308,1103.2130620995042,21.195726097809274,0.9622535071723591,1,4571.220878344549
rice,Ferozepur,clayey,220.19037988136,64.96165153678501,35.986579499338994,1246.1796385522723,32.030574054243026,0.882585061123141,1,4584.368996437282
potato,Jalandhar,black,174.70106224946744,37.06743636062715,82.64759088788215,701.794948252457,33.63239746575294,0.6137460319398992,0,2963.8899911177878
bajra,Bathinda,black,201.29021759778237,81.64053296428035,68.38422386560696,1116.621978165275,20.60500778207678,1.0,1,4854.753335537773
rice,Patiala,sandy,219.45388199254475,46.78073821176518,191.85626078099705,841.865768798151,34.78705489175457,0.8894320867226914,1,3754.7456025927613
bajra,Pathankot,red,113.58093475465671,21.14103755323083,94.96259450041794,801.8093696626937,20.56095485613196,0.901567083924787,1,3583.7411887106146
bajra,Tarn Taran,black,215.91316628567373,37.380435071926705,189.01706324352577,1251.4233175313027,34.120015891803526,1.0,1,5056.576205169342
bajra,Moga,sandy,237.6362345049445,55.823680920193205,86.46932875049453,1200.8084180017404,31.479744492880794,1.0,1,5259.74587373501
rice,SAS Nagar,alluvial,106.55309141201971,59.58375516602395,197.10096952429913,1142.7774134799279,30.765142366902495,0.8801595536597747,1,4845.119625784168
rice,Ludhiana,clayey,210.3680336905612,76.4890252295844,177.82072420854655,680.6575413113031,34.21529265596419,1.0,1,4729.503516703031
rice,Moga,black,147.84545094998384,37.33478075112815,71.23252701910502,791.693450721586,33.86464350578837,0.844451336910134,1,3940.0594286204782
bajra,Fatehgarh Sahib,clayey,144.86173297368606,41.84260678504821,90.31553924158608,899.9830182935685,20.860877655324103,1.0,1,5383.116645789162
potato,Patiala,alluvial,182.94784098216925,74.51350845450749,149.1865898519259,910.7315434910121,27.569559319661522,0.8658766278996457,1,4546.547852158834
wheat,Patiala,alluvial,57.68017546526891,67.8725139613673,196.43541293458347,920.7365625686168,27.529181076977626,0.798955967102413,1,4298.312602842443
bajra,Muktsar,red,222.87325329119466,79.3954493258447,110.76842203841201,886.0509356518357,34.50059210027691,1.0,1,5193.375956772016
wheat,Patiala,alluvial,222.72821048343124,149.58519348854415,102.56591589516522,611.1508797833119,20.45623821211952,1.0,1,5250.059545404157
wheat,Tarn Taran,red,62.44101830513819,126.95137982323683,82.93492978173934,901.6968927597765,27.541252874144185,0.820842020506514,1,4435.054344759445
rice,Mansa,sandy,110.9806248770127,45.04793154327104,51.94211197824985,797.8593983902113,31.700721305600652,0.8218735273274244,1,3670.3728220125377
bajra,Shahid Bhagat Singh Nagar,black,125.17049303639584,126.67080420697833,31.21415390060166,956.7305928858402,24.93845923012092,1.0,1,4935.747552189802
potato,Fatehgarh Sahib,clayey,142.07107462696538,112.25727465558818,197.2309691455558,550.175350319974,21.450418396813507,0.937278237384696,1,4360.251990257719
rice,Shahid Bhagat Singh Nagar,loamy,54.36934239724036,120.68312840557282,52.8536826528235,967.7206159711509,29.088452227692244,0.800911956536396,1,4596.575619247762
wheat,Kapurthala,sandy,206.70030051758178,21.366719190414955,159.52128204417227,1393.3044937881227,26.492598815857583,0.7684129485257856,1,3390.4040362598903
wheat,Fazilka,loamy,228.7867021339981,63.65612740339949,134.56185818249867,1426.9075621458642,34.43087748412027,0.9697910828733308,1,5934.242286678884
potato,Sangrur,black,159.46094882293687,135.75732324014115,74.66256040542147,972.2484989451585,24.8649331870545,0.7792828747206825,1,4392.291486081094
wheat,Shahid Bhagat Singh Nagar,sandy,66.51443160705543,40.08770789876747,104.72570010139277,1010.4601313464414,23.88188612546786,0.6884603449321866,0,4410.132956130959
bajra,Ludhiana,red,223.93626466873255,81.38943534830656,151.1900027886052,892.9093356048933,23.880664211234517,1.0,1,5455.122329079149
rice,Barnala,sandy,239.67391055778378,31.872345463362418,57.44610662559658,1460.7463027713554,28.063102154605193,0.8184397403017258,1,4037.353691796061
rice,Muktsar,clayey,139.98873485377192,110.0781584332198,154.63726428325592,1495.421512925456,24.312667990756385,1.0,1,5795.333597432238
bajra,Gurdaspur,red,61.14136722304904,36.79909401335742,39.81598350939612,1345.012237155776,20.88575216687408,1.0,1,5912.199722591044
bajra,SAS Nagar,alluvial,109.08440726275299,31.772730788119663,143.5605526263124,633.3268163425752,32.77768888758332,1.0,1,5070.951668365787
potato,SAS Nagar,red,211.99574873669448,50.9776571719019,68.14510656596524,1004.5029240548357,23.912738689431333,0.6330590602224639,0,2692.286948002237
potato,Ferozepur,black,152.57257587539823,129.823685554459,43.53286308872596,1206.9563184934227,29.815196894792866,0.7068675027888079,1,3683.4574123572484
bajra,Tarn Taran,alluvial,181.99869002706345,70.5398936720076,52.340105085395635,762.4850079005911,28.71823216234075,1.0,1,5209.6816683606185
rice,Moga,sandy,241.62762396089923,52.19211359928703,89.16883243114448,1395.555740873885,34.49933331344161,0.915200540948986,1,3905.7894025926935
potato,Moga,alluvial,103.35441272478478,35.539013041120114,69.15426819608919,606.4117629028445,32.326286254780854,0.4470513404625413,0,2549.638354412838
rice,Amritsar,loamy,59.582773582666746,143.30764257680897,150.89721487972025,506.7965485861118,31.45784750300321,0.8137846261300413,1,4864.057529857959
potato,Ludhiana,clayey,207.2663310790081,72.66404709642137,30.460385469476854,1349.9464959451884,25.713355439369938,0.6335666055013605,0,3564.9601174920463
potato,Barnala,alluvial,148.4184020700196,148.24336220432485,77.30550233919084,895.4182702423781,30.30784994703015,0.7632836274461151,1,3920.0725825531517
bajra,Bathinda,sandy,76.7556289987936,143.92993178570842,42.35314988879664,699.0934199359257,25.21733521149569,1.0,1,5507.055750424183
potato,Mansa,clayey,75.1286984824628,57.6646378859679,70.58780108462409,713.5428544903414,26.167165047199806,0.46977069689053463,0,2489.4340490755912
potato,Shahid Bhagat Singh Nagar,alluvial,245.29130588708205,144.10662639427895,166.02338906785292,741.6589208191851,21.020559711375046,0.982901693462577,1,5212.977940565232
wheat,Bathinda,black,136.44621190090166,31.893377390369633,156.92254478951466,512.5964012717869,29.66727592280891,0.8185398923350936,1,4051.3880462663897
rice,Hoshiarpur,clayey,51.96551051395757,73.19373636960351,85.99447578135288,1193.3775385188524,31.493682091405685,0.7949765691702656,1,3915.8934939907317
potato,Kapurthala,sandy,108.78335210098675,78.02242679825297,153.59314959240277,1192.9202292247885,34.810527084683,0.7598395211244423,1,4311.903015127891
bajra,Mansa,clayey,81.27242832897501,117.73376126630129,126.60566476569062,774.6658697879054,27.116523712207613,1.0,1,4538.5230874640565
rice,Kapurthala,alluvial,227.80012216293318,94.00964797358625,137.3928111155193,1018.7478471147094,20.76748259668214,1.0,1,4981.051718982226
wheat,Fazilka,loamy,74.92267713566547,104.82187421594018,38.9623602768652,946.1704378126965,28.30969230830121,0.7780766663782753,1,3479.4359601746505
potato,Patiala,red,223.5404195838478,111.99067614626959,48.056350690037554,1275.877254469693,32.11935992163529,0.7582025727429288,1,3868.7597928978125
bajra,Patiala,red,149.90966704093424,119.4209114762616,75.14479166211032,1306.7735696487673,23.777101490763222,1.0,1,5113.790251785788
wheat,Fazilka,alluvial,66.28944257823184,76.55189726422904,79.75136660345933,1045.427950211713,22.001245032848107,0.8303443026623007,1,4719.156160852766
rice,Pathankot,alluvial,167.0070337437324,83.51052063723343,119.11336608076225,1166.935417557217,24.00716104805974,1.0,1,5258.4024748458205
rice,Shahid Bhagat Singh Nagar,red,198.45975134678886,103.60356584032053,83.6763784222863,1121.5187240340485,23.29792934553465,1.0,1,5367.599502902739
potato,Fazilka,red,238.59655681422714,99.34888777161997,171.9455435661036,1210.3515007123322,21.687546957899475,0.9920116136503592,1,4917.279332989452
rice,Tarn Taran,red,84.12022492432887,76.77851632011975,108.88007279339247,1289.0961116487567,29.043393239081528,0.8743709257390836,1,3801.7229141816397
wheat,Faridkot,sandy,186.19065828071524,134.31218023713288,117.41859191521618,1039.191079513633,23.82640149248569,1.0,1,4579.007969201435
rice,Kapurthala,alluvial,167.67313784353132,47.646357246474565,46.49309710030521,564.2385758571259,28.890440999643168,0.8701747294614374,1,4588.284323495075
wheat,Fazilka,red,239.37603926820472,55.77211462344884,97.65325888472871,1431.4789925966807,25.073464509759273,0.9322481648735659,1,4826.581514804536
bajra,Patiala,sandy,145.57347098262716,66.18691665079994,146.02699411975402,1162.232158329593,30.729834657937033,1.0,1,4639.763858985576
wheat,Muktsar,sandy,70.50583964556027,21.54933778717147,53.74770334249957,1215.7359264107954,34.59190552484666,0.6100377205099601,0,2987.0369015327424
bajra,Kapurthala,red,223.8704601984695,115.78743924769553,115.17684028738259,1072.7605329550868,22.058407199253065,1.0,1,4927.949547560871
rice,Shahid Bhagat Singh Nagar,alluvial,70.37575282791131,138.44566518095448,169.48627571945855,1260.0349018031739,20.731494782197107,0.8404339575997811,1,4574.700356816336
wheat,Moga,clayey,118.47902465917193,91.04192693329894,45.53005126300449,1256.6465493523988,28.736526153324437,0.929407810047615,1,4519.64504804323
wheat,Fatehgarh Sahib,alluvial,239.5592132028914,71.55677467022286,51.22791307400686,1025.4451263621795,21.642364588316934,1.0,1,4800.971000676314
potato,Moga,red,115.34777811372672,65.44987184500388,131.3789045744519,774.212889124147,20.39912549116526,0.6881218255560674,0,4051.3164397628902
bajra,Gurdaspur,red,185.0461675124075,46.764658463181746,89.9217779803697,626.110141678625,21.947855201268215,1.0,1,5559.436401850443
rice,Hoshiarpur,red,173.9495708983132,30.063501758017576,117.18201161397415,843.3009691957409,24.928559490984412,0.8098261988477028,1,3584.594895948006
rice,Barnala,clayey,190.6554455464903,128.47957287129256,39.556363928179344,1247.5206367465048,32.76279135983143,0.9303757595211956,1,5098.304204859408
bajra,Sangrur,loamy,53.83357750499555,76.1586182902473,35.61202910305563,1453.9367525264088,23.14877068622077,0.9657420972499753,1,5125.356974983758
bajra,Tarn Taran,black,59.615793697290044,82.86469614150278,32.49001163632275,1421.1438801808417,34.64129036299357,0.9978655205405002,1,5267.568641831169
bajra,Pathankot,sandy,179.18557860460785,50.27428899973596,56.64927287077868,1183.4294151572706,28.905269298630998,1.0,1,4677.931299302849
potato,Fatehgarh Sahib,sandy,83.08403042568186,20.302042797150936,197.26825982420837,1406.1375361274793,20.83167853555762,0.5592621053727543,0,3667.7876793540895
potato,Ferozepur,sandy,101.79232100499505,134.23704807800087,63.43342950635223,1447.299999420067,23.084322315490116,0.6480490485930425,0,3062.1212727093703
bajra,Rupnagar,red,239.1430216882049,107.9866056719061,81.26976787850376,688.3025249171064,24.55602569337649,1.0,1,5217.615142709511
wheat,Faridkot,loamy,164.9164395103759,86.92195054130747,117.25428577697518,607.2223942084875,26.35223013873999,1.0,1,5674.521429681146
rice,Shahid Bhagat Singh Nagar,black,83.36971564111553,140.08508146398088,169.65011297195244,854.064562355094,29.837311509910894,0.8725178163978161,1,4352.555210615161
wheat,Barnala,red,93.66062236230246,27.110112694914797,33.00390761522376,602.7682426497818,22.582962191354497,0.5803826214621502,0,3490.6820245499334
potato,Hoshiarpur,alluvial,118.34976846518546,43.845073654734286,31.162927185221804,967.0178665217417,30.28477623897799,0.4309363324689377,0,1614.057259481825
wheat,Ferozepur,clayey,98.72295839643886,123.81225895697787,48.194952815876476,1280.6993041716287,33.652941862170444,0.898393409874828,1,5202.983764390927
potato,Moga,black,112.074177821624,119.0768506585422,189.15001590830587,1440.7508592344611,22.621719273124008,0.8801412910888077,1,3973.9861135976053
rice,Jalandhar,loamy,174.82268400913088,81.62991433402149,178.86647168963802,771.4308642760533,20.055536102486254,1.0,1,4820.786456226516
wheat,Jalandhar,red,186.11213322776757,58.94232154993664,107.81644891825627,595.5591039583352,33.472196672301514,0.9473443883330317,1,4387.498713470417
potato,Moga,sandy,131.03942851506594,97.48566741209413,48.266593946914384,516.9127999216073,33.64346641070452,0.666487505586943,0,3982.693746502999
rice,Fazilka,red,103.03414823667111,106.17177239250654,194.12626788210562,1415.8143481907439,27.543132800983773,0.9210719709547436,1,4456.0317117389295
bajra,Fatehgarh Sahib,alluvial,247.69809689736095,64.76004433159471,40.499605669333945,1234.3500353352958,27.826001282798686,1.0,1,5261.814739930857
wheat,Hoshiarpur,clayey,129.8864558061709,74.46079911186446,117.47550435921073,1208.9642671237775,33.59151393020639,0.9873739649535084,1,4682.972211034399
potato,Hoshiarpur,clayey,64.01373914423789,27.361322459082544,50.46428541594075,1080.7685836144217,33.93145131808239,0.3092577883115678,0,2728.2060922004034
wheat,Jalandhar,black,172.22830464224924,147.8855543778485,91.33707293426043,1252.847475091384,27.50050873354412,1.0,1,4995.335857644473
potato,Fazilka,alluvial,156.9598932562385,149.50918409580302,110.67070564581492,1316.0567571143235,26.481009275999266,0.843105902670578,1,4541.13564038266
wheat,Ludhiana,loamy,192.99056471035541,52.34361828790923,184.73683134432957,654.415757539213,29.401557791258327,0.9159219918471869,1,5187.7647306211065
bajra,Moga,black,224.70685284904292,50.74173859103029,65.95614737790056,1236.0354004260655,24.800241696310877,1.0,1,4498.616954709951
rice,SAS Nagar,black,193.47455481259468,106.36411765873869,88.37422422767733,519.0991993537258,30.34686870969299,1.0,1,5008.980164911065
potato,Gurdaspur,clayey,137.05854483752682,88.27000623451168,63.93689730218598,1250.5441637537376,31.196297450147735,0.6770818153335396,0,3246.291625158429
bajra,Fatehgarh Sahib,clayey,175.60609291390742,127.89214711761764,100.65672294495639,758.3004291275922,33.00517410365901,1.0,1,4832.038798852964
rice,Kapurthala,loamy,147.58003905586037,46.55334083173153,136.55644711102346,858.7425105428887,34.93467765011524,0.8883492420558644,1,3746.461448974493
wheat,Barnala,loamy,223.79182100417924,137.5788655031242,30.12711042299028,1094.1363914775513,30.789509135376704,0.8675140694866018,1,3337.125907952751
bajra,Jalandhar,loamy,142.7872526909782,51.95641631293471,185.5231654747813,835.4068134963469,34.28396021800059,1.0,1,5886.217846481906
wheat,SAS Nagar,clayey,235.98711881481714,79.63166503677998,60.877341719399716,802.3957403039223,20.762038845334132,1.0,1,5222.694335534375
bajra,Barnala,loamy,235.31707664367622,112.35483595161352,101.21701621479617,1017.2721697543105,21.263195167656477,1.0,1,5260.922460644092
potato,Rupnagar,loamy,84.95699757667319,104.24394134717784,71.72725863161817,1217.5613826485358,31.652320508604216,0.6317795356348407,0,2874.584098372533
potato,Rupnagar,black,65.7253421979516,63.01891955142538,72.20887153724381,1488.0139620654215,25.8408466950031,0.47279490085750436,0,3250.197031551535
wheat,Bathinda,alluvial,58.311969654451715,46.883697885738734,187.26097459599936,866.1131179287512,21.554550897211932,0.7005692095374374,1,4254.364746884742
bajra,SAS Nagar,clayey,103.77138258083434,149.73706922257384,175.88361725453123,907.937818367841,34.70391811724748,1.0,1,5510.037208752678
bajra,Amritsar,red,174.50939809245634,60.15930396968959,92.6832764300438,1269.7314182968803,32.16402789008916,1.0,1,5316.348044881558
rice,Jalandhar,sandy,131.29254359041445,120.33868457991429,112.25913497592404,1397.532326522084,33.61641865475268,0.9908457866429986,1,5159.414997872593
bajra,Moga,alluvial,243.6417681725811,39.22081692210989,189.9489654741005,682.8930530686687,28.511648120348443,1.0,1,5219.062308767678
wheat,Amritsar,alluvial,129.93160041715072,147.77181532120466,121.19996650204044,1002.6301156212535,23.866677323059868,0.9874854331287671,1,4998.837633254467
wheat,Fatehgarh Sahib,black,158.40305969594522,79.74318707571784,114.82455051753482,572.213185335188,30.26653041603961,1.0,1,4778.308182740935
wheat,Fazilka,loamy,79.87632724528642,104.27340403011686,59.30568155787826,1372.3945633548149,29.19674358603862,0.8638921660377443,1,4139.215947473151
wheat,Ferozepur,red,56.26853377177334,35.52835491535715,135.79150644258445,1434.4202168425138,23.098016059580097,0.6414506270757442,0,3579.4057467942353
bajra,Tarn Taran,loamy,76.49413126838532,91.09901679310614,122.86209202224467,589.4731228103872,26.269761282603703,1.0,1,5233.8733127671685
rice,Gurdaspur,clayey,53.18405345255972,100.10378547763764,193.34100090363202,1402.86802343215,30.451322224031067,0.7979853171668142,1,4043.851031920715
rice,Fatehgarh Sahib,alluvial,114.01134537705819,119.20950750692296,166.3823604699694,885.1061229899204,26.268259949264145,0.9481761614248351,1,4389.207827540713
rice,Shahid Bhagat Singh Nagar,alluvial,166.26420394501068,30.2608811549936,62.584124201146636,974.5443501585562,25.422307247327183,0.8107661007380648,1,4191.74480516298
wheat,Moga,red,128.8380989199816,130.2664067118764,113.80706077787514,971.902510564523,27.354687341147425,0.9847854294320534,1,5050.775261066287
wheat,Hoshiarpur,loamy,236.908049124372,114.38797238812168,186.02135092405473,1408.3472102430096,29.06861165387363,1.0,1,5116.625470672789
wheat,Sangrur,loamy,71.36419859279812,51.0498708524689,191.37779919851724,805.0996868195266,22.53288934050553,0.7526358542003235,1,3253.7818562998445
bajra,Ferozepur,sandy,158.82172478789371,91.7226083625957,90.61501660007107,947.3027562526006,34.4827687735215,1.0,1,4845.726134379787
bajra,Pathankot,loamy,86.88703811685299,84.67713549367636,76.91130078672188,1231.0103491394832,21.14933602988304,1.0,1,4530.14732921697
bajra,Fazilka,loamy,194.55373520215912,142.88991523271278,185.90305250986825,1083.4262151440912,26.939154548854674,1.0,1,5293.672317414054
rice,Moga,clayey,224.87960634166615,65.82880136906725,152.85620766066273,819.2252977861884,33.58867506851971,0.9801371493765108,1,4857.226406302178
bajra,Faridkot,clayey,89.19603694035239,142.68962968756188,196.00324239514083,876.2593293304219,33.84929031520903,1.0,1,4926.458442736316
wheat,Moga,clayey,232.93891206741142,84.1606757466289,107.1073776345797,538.049178310091,30.929555334753488,1.0,1,4429.329641911864
bajra,Bathinda,sandy,249.89213621193463,124.29558062917211,163.74291250470193,1009.7260752881797,24.5010062435816,1.0,1,5053.765011160911
bajra,Muktsar,sandy,125.19424438582783,118.32031260743823,121.74250411353592,577.4836265554827,20.270435134383682,1.0,1,4920.606216593976
wheat,Fazilka,sandy,210.36517997510302,80.62869728559131,91.48323414315728,608.4003727166228,33.13899533279307,1.0,1,4647.241351382746
rice,Rupnagar,alluvial,152.4521127752521,83.35872502976183,136.26556395670985,1446.1868939912613,28.696571626437194,1.0,1,4745.397854940188
wheat,Kapurthala,loamy,198.67057911400246,114.0329395192152,53.1295598533793,1336.078900795281,22.32179052269168,1.0,1,5022.77056834831
bajra,Rupnagar,red,227.7493033627626,28.01769587072447,106.5109089706789,704.7194539499989,28.49777248381745,0.9779743985636052,1,4377.383958820432
bajra,SAS Nagar,loamy,60.90185548274392,128.73716585889602,117.02956721592773,1027.0076245815337,28.423917615682914,1.0,1,5404.975374731798
bajra,Ludhiana,red,116.3315688354035,113.99742630984287,116.31786581665294,999.1086581076065,21.652134243784495,1.0,1,4442.330259301234
bajra,Moga,alluvial,109.4428227690192,37.631460080950745,54.756869939921984,1197.4316172371925,29.642098866292606,1.0,1,4762.050655533503
wheat,Gurdaspur,sandy,177.73452722408106,38.36168074345245,186.50678324083188,593.6328933336292,34.325947806893545,0.8493413368735832,1,4418.781599740532
wheat,Bathinda,black,239.57131345073213,53.612444273231965,87.32612336906858,902.2604136835421,20.768364446064698,0.9219640203487236,1,5076.49990669545
wheat,Tarn Taran,red,188.5028025522386,51.65868405693972,188.38207245903322,604.8357472059913,24.01914125160272,0.9126604002711415,1,5727.744866094056
wheat,Fatehgarh Sahib,clayey,122.3214636850779,72.83441033027792,167.5928225542808,879.2833917275445,20.708373147421323,0.9686949720619208,1,5205.644012993767
rice,Rupnagar,alluvial,247.18683372498356,121.4886697094221,96.34055342927915,1078.5639322793545,33.67012724324613,1.0,1,4491.23239955491
wheat,Sangrur,sandy,178.84260319792358,104.59416996339404,177.35965256704316,1393.9730574625046,33.79688857669154,1.0,1,5084.558626988263
wheat,Barnala,clayey,195.84218970017062,85.03776742816335,100.57646492974277,669.2030516772518,22.812908343682498,1.0,1,5382.374990305746
potato,Pathankot,sandy,53.616218441137086,72.04288289339857,123.47907659655577,1119.5825928270867,29.952355176930652,0.5774673144783625,0,3365.330308102591
potato,Moga,loamy,226.56463253569873,81.48877718075984,118.34645529556407,690.5760465171938,26.930590142593335,0.830384410213131,1,4167.389640592162
bajra,Barnala,loamy,182.88475731853558,78.85806390213621,172.04183817243026,1461.6127584332833,31.62622700508679,1.0,1,5352.346932277631
wheat,Amritsar,alluvial,88.98855379403197,127.49282013253706,125.6514218934662,1262.1875111940822,30.704110493952072,0.8863914908494617,1,4676.308123642022
rice,Patiala,alluvial,157.09298993139083,31.06867275229068,81.50067854131427,1244.596975963076,34.46648269351971,0.8146127273918604,1,3702.7314174830453
potato,Shahid Bhagat Singh Nagar,alluvial,223.61963197341257,134.56258861864566,89.53170913643338,583.2576580506321,30.868368637382275,0.8372032554979683,1,4762.335172395323
bajra,Ferozepur,sandy,176.23761561201422,41.27014353653216,126.15259971716736,1003.9130253806001,20.202704634592738,1.0,1,4724.505712819789
wheat,Muktsar,black,219.72131037975595,135.52347479874723,112.25449490564796,1228.4224872994382,24.746818648001863,1.0,1,4565.142599905081
rice,Shahid Bhagat Singh Nagar,clayey,179.5440108841224,23.80892760344439,135.07750414548846,1009.5088732242019,28.186245196691534,0.7800425123973542,1,3895.560506703524
